timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727205568469,75,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gda&tv=r20240919&st=env,200,OK,Thread Group 1-2,text,true,,17666,397,5,5,https://pagead2.googlesyndication.com/getconfig/sodar?st=env&tv=r20240919&sv=200&tid=gda,60,0,0
1727205568544,7,https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html,304,Not Modified,Thread Group 1-2,,true,,285,754,5,5,https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html,0,0,0
1727205569877,559,http://live.techpanda.org/index.php/tv.html,200,OK,Thread Group 1-3,text,true,,27508,436,5,5,http://live.techpanda.org/index.php/tv.html,420,0,134
1727205570438,6,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,304,Not Modified,Thread Group 1-3,,true,,266,771,5,5,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,0,0,0
1727205570445,62,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&h=280&slotname=3958788084&adk=2952998899&adf=1113819862&pi=t.ma~as.3958788084&w=1200&abgtt=1&fwrn=4&fwrnh=100&lmt=1727204105&rafmt=1&format=1200x280&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&fwr=0&fwrattr=true&rpe=1&resp_fmts=3&wgl=1&dt=1727204104875&bpp=6&bdt=1305&idt=237&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&correlator=4565267557886&frm=20&pv=2&u_tz=180&u_his=8&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=32&ady=1020&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&oid=2&pvsid=2082289491236280&tmod=467956546&uas=0&nvt=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7CpeEbr%7C&abl=CS&pfx=0&fu=16512&bc=23&bz=1&nt=1&ifi=1&uci=a!1&btvi=1&fsb=1&dtd=248,403,Forbidden,Thread Group 1-3,text,false,,1123,1637,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=2&u_ah=672&rafmt=1&output=html&dt=1727204104875&biw=1263&lmt=1727204105&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&scr_x=0&uci=a%211&wgl=1&u_h=720&scr_y=0&frm=20&vis=1&adf=1113819862&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=1200x280&adk=2952998899&btvi=1&u_w=1280&nvt=1&adx=32&fsb=1&ady=1020&idt=237&tmod=467956546&fc=896&fwr=0&shv=r20240919&slotname=3958788084&eoidce=1&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&bc=23&pfx=0&nt=1&oid=2&fu=16512&resp_fmts=3&u_his=8&dtd=248&rsz=%7C%7CpeEbr%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&bpp=6&abxe=1&rpe=1&uas=0&h=280&pvsid=2082289491236280&abl=CS&u_sd=1.5&ifi=1&fwrnh=100&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&saldr=aa&ptt=9&correlator=4565267557886&fwrattr=true&bdt=1305&mjsv=m202409180101&u_aw=1280&w=1200&pi=t.ma%7Eas.3958788084&fwrn=4,60,0,0
1727205570508,44,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&adk=2796492187&adf=2640856889&abgtt=1&lmt=1727204105&plat=1%3A1024%2C2%3A1024%2C3%3A2097152%2C4%3A2097152%2C9%3A134250504%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32&format=0x0&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&pra=7&wgl=1&aihb=0&asro=0&ailel=1~2~4~6~7~8~9~10~11~12~13~14~15~16~17~18~19~20~21~24~29~30~34&aiael=1~2~4~6~7~8~9~10~11~12~13~14~15~16~17~18~19~20~21~24~29~30~34&aifxl=29_18~30_19&aiixl=29_5~30_6&aslmct=0.7&asamct=0.7&itsi=-1&aiepr=1&aipecl=1&dt=1727204104881&bpp=2&bdt=1311&idt=255&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&prev_fmts=1200x280&nras=1&correlator=4565267557886&frm=20&pv=1&u_tz=180&u_his=8&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=-12245933&ady=-12245933&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&oid=2&pvsid=2082289491236280&tmod=467956546&uas=0&nvt=1&fsapi=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=49152&bc=23&bz=1&nt=1&ifi=2&uci=a!2&fsb=1&dtd=264,200,OK,Thread Group 1-3,text,true,,424,2030,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=1&u_ah=672&aihb=0&output=html&dt=1727204104881&biw=1263&lmt=1727204105&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&scr_x=0&uci=a%212&plat=1%3A1024%2C2%3A1024%2C3%3A2097152%2C4%3A2097152%2C9%3A134250504%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32&wgl=1&pra=7&u_h=720&scr_y=0&frm=20&vis=1&adf=2640856889&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=0x0&aiael=1%7E2%7E4%7E6%7E7%7E8%7E9%7E10%7E11%7E12%7E13%7E14%7E15%7E16%7E17%7E18%7E19%7E20%7E21%7E24%7E29%7E30%7E34&adk=2796492187&u_w=1280&nvt=1&adx=-12245933&fsb=1&ady=-12245933&idt=255&tmod=467956546&aifxl=29_18%7E30_19&fc=896&shv=r20240919&prev_fmts=1200x280&eoidce=1&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&bc=23&asro=0&aipecl=1&nras=1&nt=1&asamct=0.7&oid=2&fu=49152&u_his=8&dtd=264&rsz=%7C%7Cs%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&ailel=1%7E2%7E4%7E6%7E7%7E8%7E9%7E10%7E11%7E12%7E13%7E14%7E15%7E16%7E17%7E18%7E19%7E20%7E21%7E24%7E29%7E30%7E34&bpp=2&abxe=1&uas=0&aslmct=0.7&pvsid=2082289491236280&abl=NS&u_sd=1.5&ifi=2&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&saldr=aa&itsi=-1&ptt=9&correlator=4565267557886&bdt=1311&mjsv=m202409180101&u_aw=1280&aiepr=1&aiixl=29_5%7E30_6&fsapi=1,44,0,0
1727205570552,60,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gda&tv=r20240919&st=env,200,OK,Thread Group 1-3,text,true,,17742,397,5,5,https://pagead2.googlesyndication.com/getconfig/sodar?st=env&tv=r20240919&sv=200&tid=gda,58,0,0
1727205570612,7,https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html,304,Not Modified,Thread Group 1-3,,true,,285,754,5,5,https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html,0,0,0
1727205570704,842,http://live.techpanda.org/index.php/tv.html,200,OK,Thread Group 1-5,text,true,,27508,436,5,5,http://live.techpanda.org/index.php/tv.html,707,0,145
1727205571547,6,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,304,Not Modified,Thread Group 1-5,,true,,266,771,5,5,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,0,0,0
1727205571554,75,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&h=280&slotname=3958788084&adk=2952998899&adf=1113819862&pi=t.ma~as.3958788084&w=1200&abgtt=1&fwrn=4&fwrnh=100&lmt=1727204105&rafmt=1&format=1200x280&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&fwr=0&fwrattr=true&rpe=1&resp_fmts=3&wgl=1&dt=1727204104875&bpp=6&bdt=1305&idt=237&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&correlator=4565267557886&frm=20&pv=2&u_tz=180&u_his=8&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=32&ady=1020&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&oid=2&pvsid=2082289491236280&tmod=467956546&uas=0&nvt=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7CpeEbr%7C&abl=CS&pfx=0&fu=16512&bc=23&bz=1&nt=1&ifi=1&uci=a!1&btvi=1&fsb=1&dtd=248,403,Forbidden,Thread Group 1-5,text,false,,1123,1637,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=2&u_ah=672&rafmt=1&output=html&dt=1727204104875&biw=1263&lmt=1727204105&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&scr_x=0&uci=a%211&wgl=1&u_h=720&scr_y=0&frm=20&vis=1&adf=1113819862&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=1200x280&adk=2952998899&btvi=1&u_w=1280&nvt=1&adx=32&fsb=1&ady=1020&idt=237&tmod=467956546&fc=896&fwr=0&shv=r20240919&slotname=3958788084&eoidce=1&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&bc=23&pfx=0&nt=1&oid=2&fu=16512&resp_fmts=3&u_his=8&dtd=248&rsz=%7C%7CpeEbr%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&bpp=6&abxe=1&rpe=1&uas=0&h=280&pvsid=2082289491236280&abl=CS&u_sd=1.5&ifi=1&fwrnh=100&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&saldr=aa&ptt=9&correlator=4565267557886&fwrattr=true&bdt=1305&mjsv=m202409180101&u_aw=1280&w=1200&pi=t.ma%7Eas.3958788084&fwrn=4,61,0,0
1727205571629,46,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&adk=2796492187&adf=2640856889&abgtt=1&lmt=1727204105&plat=1%3A1024%2C2%3A1024%2C3%3A2097152%2C4%3A2097152%2C9%3A134250504%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32&format=0x0&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&pra=7&wgl=1&aihb=0&asro=0&ailel=1~2~4~6~7~8~9~10~11~12~13~14~15~16~17~18~19~20~21~24~29~30~34&aiael=1~2~4~6~7~8~9~10~11~12~13~14~15~16~17~18~19~20~21~24~29~30~34&aifxl=29_18~30_19&aiixl=29_5~30_6&aslmct=0.7&asamct=0.7&itsi=-1&aiepr=1&aipecl=1&dt=1727204104881&bpp=2&bdt=1311&idt=255&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&prev_fmts=1200x280&nras=1&correlator=4565267557886&frm=20&pv=1&u_tz=180&u_his=8&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=-12245933&ady=-12245933&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&oid=2&pvsid=2082289491236280&tmod=467956546&uas=0&nvt=1&fsapi=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=49152&bc=23&bz=1&nt=1&ifi=2&uci=a!2&fsb=1&dtd=264,200,OK,Thread Group 1-5,text,true,,424,2030,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=1&u_ah=672&aihb=0&output=html&dt=1727204104881&biw=1263&lmt=1727204105&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&scr_x=0&uci=a%212&plat=1%3A1024%2C2%3A1024%2C3%3A2097152%2C4%3A2097152%2C9%3A134250504%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32&wgl=1&pra=7&u_h=720&scr_y=0&frm=20&vis=1&adf=2640856889&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=0x0&aiael=1%7E2%7E4%7E6%7E7%7E8%7E9%7E10%7E11%7E12%7E13%7E14%7E15%7E16%7E17%7E18%7E19%7E20%7E21%7E24%7E29%7E30%7E34&adk=2796492187&u_w=1280&nvt=1&adx=-12245933&fsb=1&ady=-12245933&idt=255&tmod=467956546&aifxl=29_18%7E30_19&fc=896&shv=r20240919&prev_fmts=1200x280&eoidce=1&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&bc=23&asro=0&aipecl=1&nras=1&nt=1&asamct=0.7&oid=2&fu=49152&u_his=8&dtd=264&rsz=%7C%7Cs%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&ailel=1%7E2%7E4%7E6%7E7%7E8%7E9%7E10%7E11%7E12%7E13%7E14%7E15%7E16%7E17%7E18%7E19%7E20%7E21%7E24%7E29%7E30%7E34&bpp=2&abxe=1&uas=0&aslmct=0.7&pvsid=2082289491236280&abl=NS&u_sd=1.5&ifi=2&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&saldr=aa&itsi=-1&ptt=9&correlator=4565267557886&bdt=1311&mjsv=m202409180101&u_aw=1280&aiepr=1&aiixl=29_5%7E30_6&fsapi=1,46,0,0
1727205571676,64,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gda&tv=r20240919&st=env,200,OK,Thread Group 1-5,text,true,,17782,397,5,5,https://pagead2.googlesyndication.com/getconfig/sodar?st=env&tv=r20240919&sv=200&tid=gda,61,0,0
1727205570532,1208,http://live.techpanda.org/index.php/wishlist/index/add/product/4/form_key/k0mh3XVH7UhOFzoF/,200,OK,Thread Group 1-1,text,true,,19525,936,5,5,http://live.techpanda.org/index.php/customer/account/login/,383,0,133
1727205570532,383,http://live.techpanda.org/index.php/wishlist/index/add/product/4/form_key/k0mh3XVH7UhOFzoF/-0,302,Found,Thread Group 1-1,text,true,,663,484,5,5,http://live.techpanda.org/index.php/wishlist/index/add/product/4/form_key/k0mh3XVH7UhOFzoF/,383,0,133
1727205570915,825,http://live.techpanda.org/index.php/wishlist/index/add/product/4/form_key/k0mh3XVH7UhOFzoF/-1,200,OK,Thread Group 1-1,text,true,,18862,452,5,5,http://live.techpanda.org/index.php/customer/account/login/,694,0,0
1727205571741,7,https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html,304,Not Modified,Thread Group 1-5,,true,,285,754,5,5,https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html,0,0,0
1727205571741,21,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,304,Not Modified,Thread Group 1-1,,true,,266,771,5,5,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,0,0,0
1727205570800,1031,http://live.techpanda.org/index.php/tv.html,200,OK,Thread Group 1-4,text,true,,27508,436,5,5,http://live.techpanda.org/index.php/tv.html,896,0,133
1727205571762,66,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&h=280&slotname=3958788084&adk=2952998899&adf=1113819862&pi=t.ma~as.3958788084&w=1200&abgtt=1&fwrn=4&fwrnh=100&lmt=1727204111&rafmt=1&format=1200x280&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcustomer%2Faccount%2Flogin%2F&fwr=0&fwrattr=true&rpe=1&resp_fmts=3&wgl=1&dt=1727204111121&bpp=5&bdt=1220&idt=332&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&correlator=2726121148306&frm=20&pv=2&u_tz=180&u_his=9&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=32&ady=831&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759876%2C44759927%2C44759842%2C44795922%2C95342765%2C31087333&oid=2&pvsid=3358561217882204&tmod=1692732558&uas=0&nvt=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7CpeEbr%7C&abl=CS&pfx=0&fu=16512&bc=23&bz=1&nt=1&ifi=1&uci=a!1&btvi=1&fsb=1&dtd=346,403,Forbidden,Thread Group 1-1,text,false,,1123,1613,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=2&u_ah=672&rafmt=1&output=html&dt=1727204111121&biw=1263&lmt=1727204111&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&scr_x=0&uci=a%211&wgl=1&u_h=720&scr_y=0&frm=20&vis=1&adf=1113819862&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=1200x280&adk=2952998899&btvi=1&u_w=1280&nvt=1&adx=32&fsb=1&ady=831&idt=332&tmod=1692732558&fc=896&fwr=0&shv=r20240919&slotname=3958788084&eoidce=1&eid=44759876%2C44759927%2C44759842%2C44795922%2C95342765%2C31087333&bc=23&pfx=0&nt=1&oid=2&fu=16512&resp_fmts=3&u_his=9&dtd=346&rsz=%7C%7CpeEbr%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&bpp=5&abxe=1&rpe=1&uas=0&h=280&pvsid=3358561217882204&abl=CS&u_sd=1.5&ifi=1&fwrnh=100&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcustomer%2Faccount%2Flogin%2F&saldr=aa&ptt=9&correlator=2726121148306&fwrattr=true&bdt=1220&mjsv=m202409180101&u_aw=1280&w=1200&pi=t.ma%7Eas.3958788084&fwrn=4,62,0,0
1727205571867,7,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,304,Not Modified,Thread Group 1-4,,true,,266,771,5,5,https://pagead2.googlesyndication.com/pagead/html/r20240919/r20110914/zrt_lookup_fy2021.html,0,0,0
1727205571867,48,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&adk=2796492187&adf=2640856889&abgtt=1&lmt=1727204111&plat=1%3A1024%2C2%3A1024%2C3%3A2097152%2C4%3A2097152%2C9%3A134250504%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32&format=0x0&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcustomer%2Faccount%2Flogin%2F&pra=7&wgl=1&aihb=0&asro=0&ailel=1~2~4~6~7~8~9~10~11~12~13~14~15~16~17~18~19~20~21~24~29~30~34&aiael=1~2~4~6~7~8~9~10~11~12~13~14~15~16~17~18~19~20~21~24~29~30~34&aifxl=29_18~30_19&aiixl=29_5~30_6&aslmct=0.7&asamct=0.7&itsi=-1&aiepr=1&dt=1727204111126&bpp=2&bdt=1224&idt=352&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&prev_fmts=1200x280&nras=1&correlator=2726121148306&frm=20&pv=1&u_tz=180&u_his=9&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=-12245933&ady=-12245933&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759876%2C44759927%2C44759842%2C44795922%2C95342765%2C31087333&oid=2&pvsid=3358561217882204&tmod=1692732558&uas=0&nvt=1&fsapi=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=49152&bc=23&bz=1&nt=1&ifi=2&uci=a!2&fsb=1&dtd=365,200,OK,Thread Group 1-1,text,true,,424,1998,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=1&u_ah=672&aihb=0&output=html&dt=1727204111126&biw=1263&lmt=1727204111&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&scr_x=0&uci=a%212&plat=1%3A1024%2C2%3A1024%2C3%3A2097152%2C4%3A2097152%2C9%3A134250504%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32&wgl=1&pra=7&u_h=720&scr_y=0&frm=20&vis=1&adf=2640856889&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=0x0&aiael=1%7E2%7E4%7E6%7E7%7E8%7E9%7E10%7E11%7E12%7E13%7E14%7E15%7E16%7E17%7E18%7E19%7E20%7E21%7E24%7E29%7E30%7E34&adk=2796492187&u_w=1280&nvt=1&adx=-12245933&fsb=1&ady=-12245933&idt=352&tmod=1692732558&aifxl=29_18%7E30_19&fc=896&shv=r20240919&prev_fmts=1200x280&eoidce=1&eid=44759876%2C44759927%2C44759842%2C44795922%2C95342765%2C31087333&bc=23&asro=0&nras=1&nt=1&asamct=0.7&oid=2&fu=49152&u_his=9&dtd=365&rsz=%7C%7Cs%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&ailel=1%7E2%7E4%7E6%7E7%7E8%7E9%7E10%7E11%7E12%7E13%7E14%7E15%7E16%7E17%7E18%7E19%7E20%7E21%7E24%7E29%7E30%7E34&bpp=2&abxe=1&uas=0&aslmct=0.7&pvsid=3358561217882204&abl=NS&u_sd=1.5&ifi=2&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcustomer%2Faccount%2Flogin%2F&saldr=aa&itsi=-1&ptt=9&correlator=2726121148306&bdt=1224&mjsv=m202409180101&u_aw=1280&aiepr=1&aiixl=29_5%7E30_6&fsapi=1,48,0,0
1727205571874,67,https://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6330153051175486&output=html&h=280&slotname=3958788084&adk=2952998899&adf=1113819862&pi=t.ma~as.3958788084&w=1200&abgtt=1&fwrn=4&fwrnh=100&lmt=1727204105&rafmt=1&format=1200x280&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&fwr=0&fwrattr=true&rpe=1&resp_fmts=3&wgl=1&dt=1727204104875&bpp=6&bdt=1305&idt=237&shv=r20240919&mjsv=m202409180101&ptt=9&saldr=aa&abxe=1&eoidce=1&correlator=4565267557886&frm=20&pv=2&u_tz=180&u_his=8&u_h=720&u_w=1280&u_ah=672&u_aw=1280&u_cd=24&u_sd=1.5&adx=32&ady=1020&biw=1263&bih=585&scr_x=0&scr_y=0&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&oid=2&pvsid=2082289491236280&tmod=467956546&uas=0&nvt=1&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&fc=896&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&vis=1&rsz=%7C%7CpeEbr%7C&abl=CS&pfx=0&fu=16512&bc=23&bz=1&nt=1&ifi=1&uci=a!1&btvi=1&fsb=1&dtd=248,403,Forbidden,Thread Group 1-4,text,false,,1123,1637,5,5,https://pagead2.googlesyndication.com/pagead/ads?bih=585&pv=2&u_ah=672&rafmt=1&output=html&dt=1727204104875&biw=1263&lmt=1727204105&ref=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Fcheckout%2Fonepage%2Fsuccess%2F&scr_x=0&uci=a%211&wgl=1&u_h=720&scr_y=0&frm=20&vis=1&adf=1113819862&brdim=0%2C0%2C0%2C0%2C1280%2C0%2C1280%2C672%2C1280%2C585&u_tz=180&format=1200x280&adk=2952998899&btvi=1&u_w=1280&nvt=1&adx=32&fsb=1&ady=1020&idt=237&tmod=467956546&fc=896&fwr=0&shv=r20240919&slotname=3958788084&eoidce=1&eid=44759875%2C44759926%2C44759837%2C31087431%2C44795921%2C95341937%2C95342766%2C31087333&bc=23&pfx=0&nt=1&oid=2&fu=16512&resp_fmts=3&u_his=8&dtd=248&rsz=%7C%7CpeEbr%7C&bz=1&client=ca-pub-6330153051175486&u_cd=24&abgtt=1&bpp=6&abxe=1&rpe=1&uas=0&h=280&pvsid=2082289491236280&abl=CS&u_sd=1.5&ifi=1&fwrnh=100&url=http%3A%2F%2Flive.techpanda.org%2Findex.php%2Ftv.html&saldr=aa&ptt=9&correlator=4565267557886&fwrattr=true&bdt=1305&mjsv=m202409180101&u_aw=1280&w=1200&pi=t.ma%7Eas.3958788084&fwrn=4,65,0,0
1727205571916,73,https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gda&tv=r20240919&st=env,200,OK,Thread Group 1-1,text,true,,18070,397,5,5,https://pagead2.googlesyndication.com/getconfig/sodar?st=env&tv=r20240919&sv=200&tid=gda,63,0,0
